field_78162_h,ocelotBody,0,
field_78165_b,signStick,0,
field_78166_a,signBoard,0,
field_78167_d,silverfishBoxLength,0,
field_78168_e,silverfishTexturePositions,0,
field_78169_b,silverfishWings,0,
field_78171_a,silverfishBodyParts,0,
field_78173_f,ironGolemRightLeg,0,
field_78174_d,ironGolemLeftArm,0,
field_78175_e,ironGolemLeftLeg,0,
field_78176_b,ironGolemBody,0,
field_78177_c,ironGolemRightArm,0,
field_78178_a,ironGolemHead,0,
field_78179_f,wolfLeg4,0,
field_78180_g,wolfTail,0,
field_78181_d,wolfLeg2,0,
field_78182_e,wolfLeg3,0,
field_78183_b,wolfBody,0,
field_78184_c,wolfLeg1,0,
field_78185_a,wolfHeadMain,0,
field_78186_h,wolfMane,0,
field_78187_d,rightVillagerLeg,0,
field_78188_e,leftVillagerLeg,0,
field_78189_b,villagerBody,0,
field_78190_c,villagerArms,0,
field_78191_a,villagerHead,0,
field_78192_d,rightHand,0,
field_78193_e,leftHand,0,
field_78194_b,bottomBody,0,
field_78195_c,head,0,
field_78196_a,body,0,
field_78197_d,slimeMouth,0,
field_78198_b,slimeRightEye,0,
field_78199_c,slimeLeftEye,0,
field_78200_a,slimeBodies,0,
field_78201_b,squidTentacles,0,
field_78202_a,squidBody,0,
field_78203_f,spiderLeg3,0,
field_78204_g,spiderLeg4,0,
field_78205_d,spiderLeg1,0,
field_78206_e,spiderLeg2,0,
field_78207_b,spiderNeck,0,
field_78208_c,spiderBody,0,
field_78209_a,spiderHead,0,
field_78210_j,spiderLeg7,0,
field_78211_k,spiderLeg8,0,
field_78212_h,spiderLeg5,0,
field_78213_i,spiderLeg6,0,
field_78215_f,frontLeg,0,
field_78216_g,rearLegTip,0,
field_78217_d,body,0,
field_78218_e,rearLeg,0,
field_78219_b,spine,0,
field_78220_c,jaw,0,
field_78221_a,head,0,
field_78222_l,wingTip,0,
field_78223_m,partialTicks,0,
field_78224_j,frontFoot,0,
field_78225_k,wing,0,
field_78226_h,frontLegTip,0,
field_78227_i,rearFoot,0,
field_78228_b,glass,0,
field_78229_c,base,0,
field_78230_a,cube,0,
field_78232_b,chestBelow,0,
field_78233_c,chestKnob,0,
field_78234_a,chestLid,0,
field_78237_b,nVertices,0,
field_78238_c,invertNormal,0,
field_78239_a,vertexPositions,0,
field_78241_b,texturePositionX,0,
field_78242_c,texturePositionY,0,
field_78243_a,vector3D,0,
field_78246_f,posZ2,0,
field_78248_d,posX2,0,
field_78249_e,posY2,0,
field_78250_b,posY1,0,
field_78251_c,posZ1,0,
field_78252_a,posX1,0,
field_78253_h,vertexPositions,0,
field_78254_i,quadList,0,
field_78285_g,colorCode,0,
field_78286_d,charWidth,0,
field_78287_e,glyphWidth,0,
field_78288_b,FONT_HEIGHT,0,
field_78289_c,fontRandom,0,
field_78291_n,red,0,
field_78292_o,blue,0,
field_78293_l,unicodeFlag,0,
field_78294_m,bidiFlag,0,
field_78295_j,posX,0,
field_78296_k,posY,0,
field_78298_i,renderEngine,0,
field_78299_w,strikethroughStyle,0,
field_78300_v,underlineStyle,0,
field_78301_u,italicStyle,0,
field_78302_t,boldStyle,0,
field_78303_s,randomStyle,0,
field_78304_r,textColor,0,
field_78305_q,alpha,0,
field_78306_p,green,0,
field_78329_d,scaledHeightD,0,
field_78330_e,scaleFactor,0,
field_78331_b,scaledHeight,0,
field_78332_c,scaledWidthD,0,
field_78333_a,scaledWidth,0,
field_78388_E,bufferSize,0,
field_78394_d,byteBuffer,0,
field_78398_a,instance,0,
field_78399_n,hasColor,0,
field_78400_o,hasTexture,0,
field_78401_l,brightness,0,
field_78402_m,color,0,
field_78403_j,textureU,0,
field_78404_k,textureV,0,
field_78405_h,rawBuffer,0,
field_78406_i,vertexCount,0,
field_78407_w,yOffset,0,
field_78408_v,xOffset,0,
field_78409_u,drawMode,0,
field_78410_t,isColorDisabled,0,
field_78411_s,addedVertices,0,
field_78413_q,hasNormals,0,
field_78414_p,hasBrightness,0,
field_78415_z,isDrawing,0,
field_78416_y,normal,0,
field_78417_x,zOffset,0,
field_78423_f,cameraZ,0,
field_78424_g,glLists,0,
field_78425_d,cameraX,0,
field_78426_e,cameraY,0,
field_78427_b,renderChunkY,0,
field_78428_c,renderChunkZ,0,
field_78429_a,renderChunkX,0,
field_78430_h,valid,0,
field_78431_i,bufferFlipped,0,
field_78436_b,imageWidth,0,
field_78437_c,imageHeight,0,
field_78438_a,imageData,0,
field_78450_g,equippedItemSlot,0,
field_78451_d,prevEquippedProgress,0,
field_78453_b,itemToRender,0,
field_78454_c,equippedProgress,0,
field_78455_a,mc,0,
field_78485_D,debugCamYaw,0,
field_78486_E,prevDebugCamYaw,0,
field_78487_F,debugCamPitch,0,
field_78488_G,prevDebugCamPitch,0,
field_78489_A,mouseFilterDummy4,0,
field_78490_B,thirdPersonDistance,0,
field_78491_C,thirdPersonDistanceTemp,0,
field_78492_L,smoothCamPartialTicks,0,
field_78493_M,debugCamFOV,0,
field_78494_N,prevDebugCamFOV,0,
field_78495_O,camRoll,0,
field_78496_H,smoothCamYaw,0,
field_78497_I,smoothCamPitch,0,
field_78498_J,smoothCamFilterX,0,
field_78499_K,smoothCamFilterY,0,
field_78500_U,cloudFog,0,
field_78501_T,fovMultiplierTemp,0,
field_78502_W,cameraYaw,0,
field_78503_V,cameraZoom,0,
field_78504_Q,lightmapColors,0,
field_78505_P,prevCamRoll,0,
field_78506_S,fovModifierHandPrev,0,
field_78507_R,fovModifierHand,0,
field_78508_Y,prevFrameTime,0,
field_78509_X,cameraPitch,0,
field_78510_Z,renderEndNanoTime,0,
field_78511_f,torchFlickerDX,0,
field_78512_g,torchFlickerY,0,
field_78513_d,lightmapTexture,0,
field_78514_e,torchFlickerX,0,
field_78515_b,anaglyphField,0,
field_78516_c,itemRenderer,0,
field_78517_a,anaglyphEnable,0,
field_78518_n,fogColorRed,0,
field_78519_o,fogColorGreen,0,
field_78521_m,fogColorBuffer,0,
field_78522_j,rainYCoords,0,
field_78524_h,torchFlickerDY,0,
field_78525_i,rainXCoords,0,
field_78526_w,mouseFilterYAxis,0,
field_78527_v,mouseFilterXAxis,0,
field_78528_u,pointedEntity,0,
field_78529_t,rendererUpdateCount,0,
field_78530_s,farPlaneDistance,0,
field_78531_r,mc,0,
field_78532_q,debugViewDirection,0,
field_78533_p,fogColorBlue,0,
field_78534_ac,rainSoundCounter,0,
field_78535_ad,fogColor2,0,
field_78536_aa,lightmapUpdateNeeded,0,
field_78537_ab,random,0,
field_78538_z,mouseFilterDummy3,0,
field_78539_ae,fogColor1,0,
field_78540_y,mouseFilterDummy2,0,
field_78541_x,mouseFilterDummy1,0,
field_78549_d,zPosition,0,
field_78550_b,xPosition,0,
field_78551_c,yPosition,0,
field_78552_a,clippingHelper,0,
field_78554_d,clippingMatrix,0,
field_78555_b,projectionMatrix,0,
field_78556_c,modelviewMatrix,0,
field_78557_a,frustum,0,
field_78561_f,projectionMatrixBuffer,0,
field_78562_g,modelviewMatrixBuffer,0,
field_78563_e,instance,0,
field_78721_f,itemRenderer,0,
field_78722_g,worldObj,0,
field_78723_d,renderPosZ,0,
field_78724_e,renderEngine,0,
field_78725_b,renderPosX,0,
field_78726_c,renderPosY,0,
field_78727_a,instance,0,
field_78728_n,viewerPosZ,0,
field_78729_o,entityRenderMap,0,
field_78730_l,viewerPosX,0,
field_78731_m,viewerPosY,0,
field_78732_j,playerViewX,0,
field_78733_k,options,0,
field_78734_h,livingPlayer,0,
field_78735_i,playerViewY,0,
field_78736_p,textRenderer,0,
field_78741_b,secondaryComponents,2,
field_78742_a,primaryComponents,2,
field_78770_f,curBlockDamageMP,0,
field_78772_d,currentBlockY,0,
field_78773_e,currentblockZ,0,
field_78774_b,netClientHandler,0,
field_78775_c,currentBlockX,0,
field_78776_a,mc,0,
field_78777_l,currentPlayerItem,0,
field_78778_j,isHittingBlock,0,
field_78779_k,currentGameType,0,
field_78780_h,stepSoundTickCounter,0,
field_78781_i,blockHitDelay,0,
field_78782_b,textureOffsetY,0,
field_78783_a,textureOffsetX,0,
field_78795_f,rotateAngleX,0,
field_78796_g,rotateAngleY,0,
field_78797_d,rotationPointY,0,
field_78798_e,rotationPointZ,0,
field_78799_b,textureHeight,0,
field_78800_c,rotationPointX,0,
field_78801_a,textureWidth,0,
field_78802_n,boxName,0,
field_78803_o,textureOffsetX,0,
field_78804_l,cubeList,0,
field_78805_m,childModels,0,
field_78806_j,showModel,0,
field_78807_k,isHidden,0,
field_78808_h,rotateAngleZ,0,
field_78809_i,mirror,0,
field_78810_s,baseModel,0,
field_78811_r,displayList,0,
field_78812_q,compiled,0,
field_78813_p,textureOffsetY,0,
field_78818_a,mineshaftChestContents,2,
field_78828_a,weightClass,2,
field_78829_b,responseTime,0,
field_78830_c,nameinLowerCase,0,
field_78831_a,name,0,
field_78843_d,serverMOTD,0,
field_78844_e,pingToServer,0,
field_78845_b,serverIP,0,
field_78846_c,populationInfo,0,
field_78847_a,serverName,0,
field_78858_b,servers,0,
field_78859_a,mc,0,
field_78865_b,serverPort,0,
field_78866_a,ipAddress,0,
field_78875_d,rand,0,
field_78876_b,fxLayers,0,
field_78877_c,renderer,0,
field_78878_a,worldObj,0,
field_78892_f,maxZ,2,
field_78893_d,maxX,2,
field_78894_e,maxY,2,
field_78895_b,minY,2,
field_78896_c,minZ,2,
field_78897_a,minX,2,
field_78899_d,sneak,0,
field_78900_b,moveForward,0,
field_78901_c,jump,0,
field_78902_a,moveStrafe,0,
field_78903_e,gameSettings,0,
field_78915_A,isInitialized,0,
field_78917_C,bytesDrawn,0,
field_78918_f,posXMinus,0,
field_78919_g,posYMinus,0,
field_78920_d,posY,0,
field_78921_e,posZ,0,
field_78922_b,chunksUpdated,0,
field_78923_c,posX,0,
field_78924_a,worldObj,0,
field_78925_n,posXPlus,0,
field_78926_o,posYPlus,0,
field_78927_l,isInFrustum,0,
field_78928_m,skipRenderPass,0,
field_78929_j,posYClip,0,
field_78930_k,posZClip,0,
field_78931_h,posZMinus,0,
field_78932_i,posXClip,0,
field_78933_w,isChunkLit,0,
field_78934_v,glOcclusionQuery,0,
field_78935_u,isWaitingOnOcclusionQuery,0,
field_78936_t,isVisible,0,
field_78937_s,chunkIndex,0,
field_78938_r,rendererBoundingBox,0,
field_78939_q,needsUpdate,0,
field_78940_p,posZPlus,0,
field_78941_z,tessellator,0,
field_78942_y,glRenderList,0,
field_78945_a,baseEntity,0,
field_78947_b,entityPosY,0,
field_78948_c,entityPosZ,0,
field_78949_a,entityPosX,0,
field_80001_f,closestPlayer,2,
field_80002_g,xpTargetColor,2,
field_80004_Q,updateEntityTick,2,
field_80005_w,hideServerAddress,0,
field_82151_R,distanceWalkedOnStepModified,2,
field_82152_aq,teleportDirection,2,
field_82153_h,portalCounter,2,
field_82172_bs,canPickUpLoot,2,
field_82174_bp,equipmentDropChances,2,
field_82175_bq,isSwingInProgress,2,
field_82179_bU,persistenceRequired,2,
field_82180_bT,previousEquipment,2,
field_82182_bS,equipment,2,
field_82184_d,aiControlledByPlayer,2,
field_82189_bL,lastBuyingPlayer,2,
field_82190_bM,isLookingForHome,2,
field_82192_a,mobSelector,2,
field_82199_d,witchDrops,2,
field_82200_e,witchAttackTimer,2,
field_82219_bJ,attackEntitySelector,2,
field_82225_f,fuseTime,2,
field_82226_g,explosionRadius,2,
field_82234_d,conversionTime,2,
field_82237_a,spawnPosition,2,
field_82248_d,spawnForced,2,
field_82332_a,hangingDirection,2,
field_82337_e,itemDropChance,2,
field_82339_as,particleAlpha,0,
field_82373_c,directions,2,
field_82374_e,facings,2,
field_82387_b,intListPattern,2,
field_82388_c,keyValueListPattern,2,
field_82389_a,tokenPattern,2,
field_82401_a,skeletonHeadModel,0,
field_82407_g,renderInFrame,0,
field_82414_a,witchModel,0,
field_82423_g,modelArmourChestplate,0,
field_82424_k,bipedArmorFilenamePrefix,0,
field_82432_p,zombieVillagerModel,0,
field_82446_a,renderedBatSize,0,
field_82483_a,itemDispenseBehaviorProvider,2,
field_82548_a,theChunkCoordinates,2,
field_82575_g,totalTime,2,
field_82576_c,generatorOptions,2,
field_82577_x,theGameRules,2,
field_82578_b,NBT_TYPES,2,
field_82596_a,registryObjects,2,
field_82597_b,defaultObject,2,
field_82603_g,order_a,2,
field_82609_l,faceList,2,
field_82611_j,frontOffsetY,2,
field_82612_k,frontOffsetZ,2,
field_82613_h,order_b,2,
field_82614_i,frontOffsetX,2,
field_82624_d,zPos,2,
field_82625_b,xPos,2,
field_82626_c,yPos,2,
field_82627_a,worldObj,2,
field_82628_b,y,2,
field_82629_c,z,2,
field_82630_a,x,2,
field_82635_f,maxSpeedBoostTime,2,
field_82636_d,speedBoosted,2,
field_82637_e,speedBoostTime,2,
field_82638_b,maxSpeed,2,
field_82639_c,currentSpeed,2,
field_82640_a,thisEntity,2,
field_82641_b,rangedAttackEntityHost,2,
field_82642_h,maxAttackDistance,2,
field_82643_g,targetEntitySelector,2,
field_82653_b,worldFeatures,2,
field_82654_c,biomeToUse,2,
field_82655_a,flatLayers,2,
field_82661_d,layerMinimumY,2,
field_82663_c,layerFillBlockMeta,2,
field_82664_a,layerCount,2,
field_82668_f,scatteredFeatureSpawnList,2,
field_82669_g,maxDistanceBetweenScatteredFeatures,2,
field_82670_h,minDistanceBetweenScatteredFeatures,2,
field_82675_b,cropTypeA,2,
field_82676_c,cropTypeB,2,
field_82678_d,cropTypeC,2,
field_82679_b,cropTypeA,2,
field_82680_c,cropTypeB,2,
field_82681_h,cropTypeD,2,
field_82682_h,hasWitch,2,
field_82693_j,playerReputation,2,
field_82694_i,noBreedTicks,2,
field_82696_f,structureGenerators,2,
field_82697_g,hasDecoration,2,
field_82698_d,cachedBlockMetadata,2,
field_82699_e,flatWorldGenInfo,2,
field_82700_c,cachedBlockIDs,2,
field_82701_j,lavaLakeGenerator,2,
field_82702_h,hasDungeons,2,
field_82703_i,waterLakeGenerator,2,
field_82707_i,isAnimal,2,
field_82723_d,isSplashPotion,2,
field_82724_e,isAmbient,2,
field_82727_n,wither,2,
field_82728_o,anvil,2,
field_82729_p,fallingBlock,2,
field_82730_x,magicDamage,2,
field_82731_v,wither,2,
field_82745_f,createdAtCloudUpdateTick,0,
field_82748_f,worldTypeId,2,
field_82754_f,priority,2,
field_82755_b,isSmoking,2,
field_82759_d,valueDouble,2,
field_82760_b,valueBoolean,2,
field_82761_c,valueInteger,2,
field_82762_a,valueString,2,
field_82771_a,theGameRules,2,
field_82786_e,maxTradeUses,2,
field_82807_a,skullTypes,2,
field_82809_c,soilId,2,
field_82811_a,hangingEntityClass,2,
field_82818_l,goldenCarrotEffect,2,
field_82821_f,version,0,
field_82822_g,gameVersion,0,
field_82825_d,hasColorModifier,0,
field_82826_b,statusBarTime,0,
field_82827_c,bossName,0,
field_82828_a,healthScale,0,
field_82831_U,bossColorModifier,0,
field_82832_V,bossColorModifierPrev,0,
field_82843_f,itemFrame,2,
field_82852_f,outputSlot,2,
field_82853_g,inputSlots,2,
field_82854_e,maximumCost,2,
field_82855_n,thePlayer,2,
field_82856_l,materialCost,2,
field_82857_m,repairedItemName,2,
field_82860_h,theWorld,2,
field_82862_h,thePlayer,2,
field_82864_f,beaconSlot,2,
field_82866_e,tileBeacon,2,
field_82880_z,showCape,0,
field_82881_y,pauseOnLostFocus,0,
field_82882_x,advancedItemTooltips,0,
field_82890_f,batOuterLeftWing,0,
field_82891_d,batLeftWing,0,
field_82892_e,batOuterRightWing,0,
field_82893_b,batBody,0,
field_82894_c,batRightWing,0,
field_82895_a,batHead,0,
field_82896_a,skeletonHead,0,
field_82898_f,villagerNose,0,
field_82902_i,witchHat,0,
field_82906_o,offsetX,0,
field_82907_q,offsetZ,0,
field_82908_p,offsetY,0,
field_82912_p,heightMapMinimum,2,
field_82914_M,spawnableCaveCreatureList,2,
field_82915_S,theWorldGenerator,2,
field_83001_bt,invulnerable,2,
field_83002_am,debugCrashKeyPressTime,0,
field_83016_L,theCalendar,2,
field_85037_d,aiArrowAttack,2,
field_85038_e,aiAttackOnCollide,2,
field_85053_h,throwerName,2,
field_85060_g,stacktrace,2,
field_85061_c,theReportCategory,2,
field_85075_d,stackTrace,2,
field_85078_a,theCrashReport,2,
field_85087_d,lastUpdateTime,2,
field_85095_o,debugBoundingBox,0,
field_85159_M,isAdventureModeExempt,2,
field_85177_Q,worldTeleporter,2,
field_85183_f,currentItemHittingBlock,0,
field_85185_A,touchscreen,0,
field_85190_d,destinationCoordinateKeys,2,
field_85191_c,destinationCoordinateCache,2,
field_85192_a,worldServerInstance,2,
field_90016_e,inventoryCrafting,2,
field_92014_j,explosionStrength,2,
field_92016_l,highlightingItemStack,0,
field_92017_k,remainingHighlightTicks,0,
field_92039_az,fireworkExplosions,0,
field_92040_ay,theEffectRenderer,0,
field_92041_a,twinkle,0,
field_92042_ax,fireworkAge,0,
field_92049_a,baseTextureIndex,0,
field_92050_aA,fadeColourRed,0,
field_92051_aB,fadeColourGreen,0,
field_92052_aC,fadeColourBlue,0,
field_92053_aD,hasFadeColour,0,
field_92055_b,lifetime,2,
field_92056_a,fireworkAge,2,
field_92086_a,isBlank,2,
field_92090_c,enchantmentsBookList,2,
field_92091_k,thorns,2,
field_92117_D,heldItemTooltips,0,
field_92118_B,overrideWidth,0,
field_92119_C,overrideHeight,0,
field_94051_e,hasCustomName,2,
field_94054_b,particleTextureIndexX,0,
field_94055_c,particleTextureIndexY,0,
field_94063_bt,_combatTracker,2,
field_94084_b,tntPlacedBy,2,
field_94102_c,entityName,2,
field_94106_a,minecartTNTFuse,2,
field_94109_b,pushZ,2,
field_94110_c,fuel,2,
field_94111_a,pushX,2,
field_94112_b,dropContentsWhenDead,2,
field_94113_a,minecartContainerItems,2,
field_94141_F,destroyBlockIcons,0,
field_94150_f,metadata,0,
field_94151_a,itemForRender,0,
field_94187_f,holder,0,
field_94188_d,height,0,
field_94189_e,subSlots,0,
field_94190_b,originY,0,
field_94191_c,width,0,
field_94192_a,originX,0,
field_94201_d,height,0,
field_94202_e,rotated,0,
field_94204_c,width,0,
field_94205_a,scaleFactor,0,
field_94233_j,width,0,
field_94234_k,height,0,
field_94242_j,angleDelta,0,
field_94244_i,currentAngle,0,
field_94249_f,missingImage,0,
field_94252_e,mapUploadedSprites,0,
field_94254_c,basePath,0,
field_94255_a,textureType,0,
field_94258_i,listAnimatedSprites,0,
field_94313_f,maxHeight,0,
field_94314_g,forcePowerOf2,0,
field_94315_d,currentHeight,0,
field_94316_e,maxWidth,0,
field_94317_b,stitchSlots,0,
field_94318_c,currentWidth,0,
field_94319_a,setStitchHolders,0,
field_94323_h,maxTileDimension,0,
field_94535_f,dragMode,2,
field_94536_g,dragEvent,2,
field_94537_h,dragSlots,2,
field_94554_b,fighter,2,
field_94556_a,combatEntries,2,
field_94557_a,selectAnything,2,
field_94569_a,damageSrc,2,
field_94579_S,pendingTickListEntriesThisTick,2,
field_94593_a,theIcon,0,
field_94598_a,theIcon,0,
field_94600_b,iconArray,0,
field_94601_a,bowPullIconNameArray,2,
field_94603_a,EMPTY_SLOT_NAMES,2,
field_94604_cx,emptySlotIcon,0,
field_94605_cw,overlayIcon,0,
field_94606_cu,CLOTH_OVERLAY_NAMES,2,
field_96093_i,entityUniqueID,2,
field_96113_a,isBlocked,2,
field_96303_A,fancyStyling,2,
field_96304_B,controlString,2,
field_96321_w,formattingCodeMapping,2,
field_96329_z,formattingCode,2,
field_96330_y,formattingCodePattern,2,
field_96331_x,nameMapping,2,
field_96442_D,worldScoreboard,2,
field_96452_b,flipU,0,
field_96453_c,flipV,0,
field_96454_a,baseIcon,0,
field_96465_b,behaviourDefaultDispenseItem,2,
field_96507_a,theScoreboard,2,
field_96540_f,teamMemberships,2,
field_96541_d,objectiveDisplaySlots,2,
field_96542_e,teams,2,
field_96543_b,scoreObjectiveCriterias,2,
field_96545_a,scoreObjectives,2,
field_96555_a,scoreboardMCServer,2,
field_96566_b,selectInventories,2,
field_96602_b,dispenserMinecartBehavior,2,
field_96605_cw,dispenserBehavior,2,
field_96638_f,health,2,
field_96639_d,playerKillCount,2,
field_96640_e,totalKillCount,2,
field_96641_b,DUMMY,2,
field_96642_c,deathCount,2,
field_96643_a,INSTANCES,2,
field_96654_d,scorePlayerName,2,
field_96655_e,scorePoints,2,
field_96656_b,theScoreboard,2,
field_96657_c,theScoreObjective,2,
field_96658_a,scoreComparator,2,
field_96671_f,colorSuffix,2,
field_96672_g,allowFriendlyFire,2,
field_96673_d,teamNameSPT,2,
field_96674_e,namePrefixSPT,2,
field_96676_c,membershipSet,2,
field_96677_a,theScoreboard,2,
field_96683_d,displayName,2,
field_96684_b,name,2,
field_96685_c,objectiveCriteria,2,
field_96686_a,theScoreboard,2,
field_96691_E,chatScale,0,
field_96692_F,chatWidth,0,
field_96693_G,chatHeightUnfocused,0,
field_96694_H,chatHeightFocused,0,
field_98038_p,forceSpawn,2,
field_98040_a,mobSpawnerLogic,2,
field_98044_b,transferTicker,2,
field_98151_a,theTexture,0,
field_98223_c,entityType,2,
field_98224_g,minecraftStartTimeMilis,2,
field_98282_f,randomEntity,2,
field_98283_g,minSpawnDelay,2,
field_98285_e,minecartToSpawn,2,
field_98286_b,spawnDelay,2,
field_98288_a,mobID,2,
field_98289_l,activatingRangeFromPlayer,2,
field_98290_m,spawnRange,2,
field_98291_j,cachedEntity,2,
field_98292_k,maxNearbyEntities,2,
field_98293_h,maxSpawnDelay,2,
field_98294_i,spawnCount,2,
field_98301_h,canSeeFriendlyInvisibles,2,
field_98303_au,AMBIENT_OCCLUSIONS,0,
