searge,name,side,desc
func_76662_d,getYLocation,2,
func_76663_a,isEmpty,2,
func_76664_a,setBlockLSBArray,2,
func_76665_b,getExtBlockMetadata,2,
func_76666_d,setSkylightArray,2,
func_76667_m,createBlockMSBArray,0,
func_76668_b,setBlockMetadataArray,2,
func_76669_j,getMetadataArray,2,
func_76670_c,getExtSkylightValue,2,
func_76671_l,getSkylightArray,2,
func_76672_e,removeInvalidBlocks,2,
func_76673_a,setBlockMSBArray,2,
func_76674_d,getExtBlocklightValue,2,
func_76675_b,getNeedsRandomTick,2,
func_76676_h,clearMSBArray,0,
func_76677_d,setExtBlocklightValue,2,
func_76686_a,get,2,
func_76690_a,convertToAnvilFormat,2,
func_76691_a,load,2,
func_76704_a,getChunkDataInputStream,2,
func_76705_d,outOfBounds,2,
func_76706_a,write,2,
func_76707_e,getOffset,2,
func_76708_c,close,2,
func_76709_c,isChunkSaved,2,
func_76710_b,getChunkDataOutputStream,2,
func_76711_a,setOffset,2,
func_76712_a,write,2,
func_76713_b,setChunkTimestamp,2,
func_76727_i,getFloatRainfall,0,
func_76728_a,decorate,2,
func_76729_a,createBiomeDecorator,2,
func_76730_b,getRandomWorldGenForGrass,2,
func_76731_a,getSkyColorByTemp,0,
func_76732_a,setTemperatureRainfall,2,
func_76735_a,setBiomeName,2,
func_76736_e,isHighHumidity,2,
func_76738_d,canSpawnLightningBolt,2,
func_76739_b,setColor,2,
func_76741_f,getSpawningChance,2,
func_76742_b,setEnableSnow,2,
func_76744_g,getIntRainfall,2,
func_76745_m,setDisableRain,2,
func_76746_c,getEnableSnow,2,
func_76747_a,getSpawnableList,2,
func_76793_b,genStandardOre2,2,
func_76795_a,genStandardOre1,2,
func_76797_b,generateOres,2,
func_76837_b,getBiomeGenAt,2,
func_76838_a,cleanupCache,2,
func_76839_e,getCachedBiomes,2,
func_76840_a,getBiomeCacheBlock,2,
func_76885_a,getBiomeGenAt,2,
func_76931_a,getBiomeGenAt,2,
func_76932_a,getBiomesToSpawnIn,2,
func_76933_b,loadBlockGeneratorData,2,
func_76935_a,getBiomeGenAt,2,
func_76936_a,getRainfall,2,
func_76937_a,getBiomesForGeneration,2,
func_76938_b,cleanupCache,2,
func_76939_a,getTemperatureAtHeight,0,
func_76940_a,areBiomesViable,2,
func_76975_c,renderShadow,0,
func_76976_a,setRenderManager,0,
func_76977_a,renderEntityOnFire,0,
func_76978_a,renderOffsetAABB,0,
func_76979_b,doRenderShadowAndFire,0,
func_76980_a,renderAABB,0,
func_76982_b,getWorldFromRenderManager,0,
func_76983_a,getFontRendererFromRenderManager,0,
func_76986_a,doRender,0,
func_77015_a,renderItemIntoGUI,0,
func_77017_a,renderQuad,0,
func_77018_a,renderGlint,0,
func_77020_a,renderDroppedItem,0,
func_77021_b,renderItemOverlayIntoGUI,0,
func_77026_a,renderEntity,0,
func_77029_c,renderEquippedItems,0,
func_77030_a,getColorMultiplier,0,
func_77032_a,shouldRenderPass,0,
func_77033_b,passSpecialRender,0,
func_77034_a,interpolateRotation,0,
func_77035_b,inheritRenderPass,0,
func_77036_a,renderModel,0,
func_77037_a,getDeathMaxRotation,0,
func_77039_a,renderLivingAt,0,
func_77040_d,getSwingProgress,0,
func_77041_b,preRenderCallback,0,
func_77042_a,setRenderPassModel,0,
func_77043_a,rotateCorpse,0,
func_77044_a,handleRotationFloat,0,
func_77124_a,setCanBeCreated,2,
func_77125_e,isVersioned,2,
func_77126_d,getCanBeCreated,0,
func_77127_a,getWorldTypeName,2,
func_77128_b,getTranslateName,0,
func_77129_f,setVersioned,2,
func_77130_a,parseWorldType,2,
func_77131_c,getGeneratorVersion,2,
func_77132_a,getWorldTypeForGeneratorVersion,2,
func_77142_a,getByName,0,
func_77144_e,isSurvivalOrAdventure,0,
func_77145_d,isCreative,2,
func_77146_a,getByID,2,
func_77147_a,configurePlayerCapabilities,2,
func_77148_a,getID,2,
func_77149_b,getName,2,
func_77158_f,getHardcoreEnabled,2,
func_77159_a,enableBonusChest,2,
func_77160_d,getSeed,2,
func_77161_a,getGameTypeById,2,
func_77162_e,getGameType,2,
func_77163_i,areCommandsAllowed,2,
func_77164_g,isMapFeaturesEnabled,2,
func_77165_h,getTerrainType,2,
func_77166_b,enableCommands,0,
func_77167_c,isBonusChestEnabled,2,
func_77176_a,setScheduledTime,2,
func_77184_b,placeInExistingPortal,2,
func_77185_a,placeInPortal,2,
func_77190_a,canCreatureTypeSpawnAtLocation,2,
func_77191_a,performWorldGenSpawning,2,
func_77192_a,findChunksForSpawning,2,
func_77201_a,readRecipiesFromTags,2,
func_77202_a,getRecipiesAsTags,2,
func_77203_a,canRecipeBeUsed,2,
func_77205_a,addToListWithCheck,2,
func_77272_a,chunkXZ2Int,2,
func_77273_a,getCenterXPos,2,
func_77274_b,getCenterZPosition,2,
func_77278_a,doExplosionA,2,
func_77279_a,doExplosionB,2,
func_77316_c,getTranslatedName,2,
func_77317_b,getMaxEnchantability,2,
func_77318_a,calcModifierDamage,2,
func_77319_d,getMinLevel,2,
func_77320_a,getName,2,
func_77321_a,getMinEnchantability,2,
func_77322_b,setName,2,
func_77324_c,getWeight,2,
func_77325_b,getMaxLevel,2,
func_77326_a,canApplyTogether,2,
func_77390_a,readFromTags,2,
func_77391_b,hasSameItemsAs,2,
func_77393_a,hasSameIDsAs,2,
func_77394_a,getItemToBuy,2,
func_77395_g,writeToTags,2,
func_77396_b,getSecondItemToBuy,2,
func_77397_d,getItemToSell,2,
func_77398_c,hasSecondItemToBuy,2,
func_77399_f,incrementToolUses,2,
func_77442_b,canUnlockAchievement,2,
func_77443_a,hasAchievementUnlocked,2,
func_77444_a,writeStat,2,
func_77466_a,getFoliageColorPine,0,
func_77467_a,setFoliageBiomeColorizer,0,
func_77468_c,getFoliageColorBasic,0,
func_77469_b,getFoliageColorBirch,0,
func_77470_a,getFoliageColor,0,
func_77472_b,setClientActiveTexture,0,
func_77473_a,setActiveTexture,0,
func_77474_a,initializeTextures,0,
func_77475_a,setLightmapTextureCoords,0,
func_77479_a,setGrassBiomeColorizer,0,
func_77480_a,getGrassColor,0,
func_77487_a,getServerMotd,0,
func_77488_b,getServerIpPort,0,
func_77489_c,updateLastSeen,0,
func_77493_a,calculateModifier,2,
func_77501_a,getRespiration,2,
func_77502_d,getSilkTouchModifier,2,
func_77504_a,addRandomEnchantment,2,
func_77505_b,mapEnchantmentData,2,
func_77506_a,getEnchantmentLevel,2,
func_77507_b,getKnockbackModifier,2,
func_77508_a,getEnchantmentModifierDamage,2,
func_77509_b,getEfficiencyModifier,2,
func_77510_g,getAquaAffinityModifier,2,
func_77511_a,getMaxEnchantmentLevel,2,
func_77512_a,getEnchantmentModifierLiving,2,
func_77513_b,buildEnchantmentList,2,
func_77514_a,calcItemStackEnchantability,2,
func_77516_a,applyEnchantmentModifierArray,2,
func_77517_e,getFortuneModifier,2,
func_77518_a,applyEnchantmentModifier,2,
func_77519_f,getLootingModifier,2,
func_77523_b,getAdFromPingResponse,0,
func_77524_a,getMotdFromPingResponse,0,
func_77525_a,getPingResponse,0,
func_77552_b,setWasNotUpdated,0,
func_77553_a,getWasUpdated,0,
func_77554_c,getLanServers,0,
func_77557_a,canEnchantItem,2,
func_77569_a,matches,2,
func_77570_a,getRecipeSize,2,
func_77571_b,getRecipeOutput,2,
func_77572_b,getCraftingResult,2,
func_77573_a,checkMatch,2,
func_77583_a,addRecipes,2,
func_77586_a,addRecipes,2,
func_77589_a,addRecipes,2,
func_77590_a,addRecipes,2,
func_77592_b,getRecipeList,2,
func_77594_a,getInstance,2,
func_77596_b,addShapelessRecipe,2,
func_77599_b,getSmeltingList,2,
func_77602_a,instance,2,
func_77607_a,addRecipes,2,
func_77608_a,addRecipes,2,
func_77609_a,addRecipes,2,
func_77612_l,getMaxDurability,2,
func_77613_e,getRarity,2,
func_77614_k,getHasSubtypes,2,
func_77615_a,onPlayerStoppedUsing,2,
func_77616_k,isItemTool,2,
func_77617_a,getIconFromDamage,0,
func_77618_c,getIconFromDamageForRenderPass,0,
func_77619_b,getItemEnchantability,2,
func_77620_a,getColorFromDamage,0,
func_77621_a,getMovingObjectPositionFromPlayer,2,
func_77622_d,onCreated,2,
func_77623_v,requiresMultipleRenderPasses,0,
func_77624_a,addInformation,0,
func_77625_d,setMaxStackSize,2,
func_77626_a,getMaxItemUseDuration,2,
func_77627_a,setHasSubtypes,2,
func_77629_n_,shouldRotateAroundWhenRendering,0,
func_77630_h,doesContainerItemLeaveCraftingGrid,2,
func_77631_c,setPotionEffect,2,
func_77634_r,hasContainerItem,2,
func_77636_d,hasEffect,0,
func_77637_a,setCreativeTab,2,
func_77639_j,getItemStackLimit,2,
func_77640_w,getCreativeTab,0,
func_77642_a,setContainerItem,2,
func_77643_m_,isMap,2,
func_77644_a,hitEntity,2,
func_77645_m,isDamageable,2,
func_77647_b,getMetadata,2,
func_77648_a,onItemUse,2,
func_77650_f,getIconIndex,0,
func_77651_p,getShareTag,2,
func_77653_i,getItemStackDisplayName,2,
func_77654_b,onItemUseFinish,2,
func_77655_b,setUnlocalizedName,2,
func_77656_e,setMaxDurability,2,
func_77657_g,getUnlocalizedNameInefficiently,2,
func_77658_a,getUnlocalizedName,2,
func_77659_a,onItemRightClick,2,
func_77661_b,getItemUseAction,2,
func_77662_d,isFull3D,0,
func_77663_a,onUpdate,2,
func_77664_n,setFull3D,2,
func_77667_c,getUnlocalizedName,2,
func_77668_q,getContainerItem,2,
func_77828_a,validBookTagContents,2,
func_77831_g,isSplash,2,
func_77832_l,getEffects,2,
func_77833_h,isEffectInstant,0,
func_77834_f,getEffects,2,
func_77840_a,spawnCreature,2,
func_77842_f,getMaterialName,2,
func_77844_a,setPotionEffect,2,
func_77845_h,isWolfsFavoriteMeat,2,
func_77848_i,setAlwaysEdible,2,
func_77849_c,onFoodEaten,2,
func_77861_e,getToolMaterialName,2,
func_77872_a,updateMapData,2,
func_77873_a,getMapData,2,
func_77875_a,tryPlaceContainedLiquid,2,
func_77906_a,brewBitOperations,2,
func_77907_h,countSetFlags,2,
func_77910_c,isFlagSet,2,
func_77911_a,calcPotionLiquidColor,2,
func_77912_a,parsePotionEffects,2,
func_77913_a,applyIngredient,2,
func_77914_a,checkFlag,2,
func_77916_d,isFlagUnset,2,
func_77917_b,getPotionEffects,2,
func_77942_o,hasTagCompound,2,
func_77943_a,tryPlaceItemIntoWorld,2,
func_77944_b,copyItemStack,2,
func_77945_a,updateAnimation,2,
func_77946_l,copy,2,
func_77948_v,isItemEnchanted,2,
func_77949_a,loadItemStackFromNBT,2,
func_77950_b,onItemUseFinish,2,
func_77951_h,isItemDamaged,2,
func_77952_i,getCurrentDurability,2,
func_77953_t,getRarity,2,
func_77954_c,getIconIndex,0,
func_77955_b,writeToNBT,2,
func_77956_u,isItemEnchantable,2,
func_77957_a,useItemRightClick,2,
func_77958_k,getMaxDurability,2,
func_77959_d,isItemStackEqual,2,
func_77960_j,getMetadata,2,
func_77961_a,hitEntity,2,
func_77962_s,hasEffect,0,
func_77963_c,readFromNBT,2,
func_77964_b,setMetadata,2,
func_77966_a,addEnchantment,2,
func_77969_a,isItemEqual,2,
func_77970_a,areItemStackTagsEqual,2,
func_77972_a,damageItem,2,
func_77973_b,getItem,2,
func_77974_b,onPlayerStoppedUsing,2,
func_77975_n,getItemUseAction,2,
func_77976_d,getMaxStackSize,2,
func_77977_a,getUnlocalizedName,2,
func_77978_p,getTagCompound,2,
func_77979_a,splitStack,2,
func_77980_a,onCrafting,2,
func_77981_g,getHasSubtypes,2,
func_77982_d,setTagCompound,2,
func_77983_a,setTagInfo,2,
func_77984_f,isItemStackDamageable,2,
func_77985_e,isStackable,2,
func_77986_q,getEnchantmentTagList,2,
func_77988_m,getMaxItemUseDuration,2,
func_77989_b,areItemStacksEqual,2,
func_77995_e,getEnchantability,2,
func_77996_d,getHarvestLevel,2,
func_77997_a,getMaxUses,2,
func_77998_b,getEfficiencyOnProperMaterial,2,
func_78000_c,getDamageVsEntity,2,
func_78013_b,getTabLabel,0,
func_78014_h,setNoTitle,2,
func_78015_f,getBackgroundImageName,0,
func_78016_d,getTabIconItem,0,
func_78017_i,shouldHidePlayerInventory,0,
func_78018_a,displayAllReleventItems,0,
func_78019_g,drawInForegroundOfTab,0,
func_78020_k,getTabColumn,0,
func_78021_a,getTabIndex,0,
func_78022_j,setNoScrollbar,2,
func_78023_l,isTabInFirstRow,0,
func_78024_c,getTranslatedTabLabel,0,
func_78025_a,setBackgroundImageName,2,
func_78044_b,getDamageReductionAmount,2,
func_78045_a,getEnchantability,2,
func_78046_a,getDurability,2,
func_78084_a,getTextureOffset,0,
func_78085_a,setTextureOffset,0,
func_78086_a,setLivingAnimations,0,
func_78087_a,setRotationAngles,0,
func_78088_a,render,0,
func_78110_b,renderEars,0,
func_78111_c,renderCloak,0,
func_78164_a,renderSign,0,
func_78214_a,updateRotations,0,
func_78231_a,renderAll,0,
func_78235_a,flipFace,0,
func_78236_a,draw,0,
func_78240_a,setTexturePosition,0,
func_78245_a,render,0,
func_78255_a,renderStringAtPos,0,
func_78256_a,getStringWidth,0,
func_78257_a,loadGlyphTexture,0,
func_78258_a,renderString,0,
func_78259_e,sizeStringToWidth,0,
func_78260_a,getBidiFlag,0,
func_78261_a,drawStringWithShadow,0,
func_78262_a,trimStringToWidth,0,
func_78263_a,getCharWidth,0,
func_78264_a,setUnicodeFlag,0,
func_78265_b,resetStyles,0,
func_78266_a,renderDefaultChar,0,
func_78267_b,splitStringWidth,0,
func_78268_b,renderSplitString,0,
func_78269_a,trimStringToWidth,0,
func_78270_c,isFormatSpecial,0,
func_78271_c,listFormattedStringToWidth,0,
func_78272_b,isFormatColor,0,
func_78273_d,trimStringNewline,0,
func_78274_b,renderStringAligned,0,
func_78275_b,setBidiFlag,0,
func_78276_b,drawString,0,
func_78277_a,renderUnicodeChar,0,
func_78278_a,renderCharAtPos,0,
func_78279_b,drawSplitString,0,
func_78280_d,wrapFormattedStringToWidth,0,
func_78282_e,getFormatFromString,0,
func_78324_d,getScaledHeight_double,0,
func_78325_e,getScaleFactor,0,
func_78326_a,getScaledWidth,0,
func_78327_c,getScaledWidth_double,0,
func_78328_b,getScaledHeight,0,
func_78369_a,setColorRGBA_F,0,
func_78370_a,setColorRGBA,0,
func_78371_b,startDrawing,0,
func_78372_c,addTranslation,0,
func_78373_b,setTranslation,0,
func_78374_a,addVertexWithUV,0,
func_78375_b,setNormal,0,
func_78376_a,setColorOpaque,0,
func_78377_a,addVertex,0,
func_78378_d,setColorOpaque_I,0,
func_78379_d,reset,0,
func_78380_c,setBrightness,0,
func_78381_a,draw,0,
func_78382_b,startDrawingQuads,0,
func_78383_c,disableColor,0,
func_78384_a,setColorRGBA_I,0,
func_78385_a,setTextureUV,0,
func_78386_a,setColorOpaque_F,0,
func_78418_a,rendersChunk,0,
func_78419_a,callLists,0,
func_78420_a,addGLRenderList,0,
func_78421_b,resetList,0,
func_78422_a,setupRenderList,0,
func_78432_a,parseUserSkin,0,
func_78433_b,setAreaOpaque,0,
func_78434_a,setAreaTransparent,0,
func_78435_c,hasTransparency,0,
func_78439_a,renderItemIn2D,0,
func_78440_a,renderItemInFirstPerson,0,
func_78441_a,updateEquippedItem,0,
func_78442_d,renderFireInFirstPerson,0,
func_78443_a,renderItem,0,
func_78444_b,resetEquippedProgress,0,
func_78445_c,resetEquippedProgress2,0,
func_78446_a,renderInsideOfBlock,0,
func_78447_b,renderOverlays,0,
func_78448_c,renderWaterOverlayTexture,0,
func_78463_b,enableLightmap,0,
func_78464_a,updateRenderer,0,
func_78466_h,updateFogColor,0,
func_78467_g,orientCamera,0,
func_78468_a,setupFog,0,
func_78469_a,setFogColorBuffer,0,
func_78470_f,updateTorchFlicker,0,
func_78471_a,renderWorld,0,
func_78472_g,updateLightmap,0,
func_78473_a,getMouseOver,0,
func_78474_d,renderRainSnow,0,
func_78475_f,setupViewBobbing,0,
func_78476_b,renderHand,0,
func_78477_e,updateFovModifierHand,0,
func_78478_c,setupOverlayRendering,0,
func_78479_a,setupCameraTransform,0,
func_78480_b,updateCameraAndRender,0,
func_78481_a,getFOVModifier,0,
func_78482_e,hurtCameraEffect,0,
func_78483_a,disableLightmap,0,
func_78484_h,addRainParticles,0,
func_78546_a,isBoundingBoxInFrustum,0,
func_78547_a,setPosition,0,
func_78548_b,isBoxInFrustum,0,
func_78553_b,isBoxInFrustum,0,
func_78558_a,getInstance,0,
func_78559_a,normalize,0,
func_78560_b,init,0,
func_78713_a,getEntityRenderObject,0,
func_78714_a,getDistanceToCamera,0,
func_78715_a,getEntityClassRenderObject,0,
func_78716_a,getFontRenderer,0,
func_78717_a,set,0,
func_78738_b,createNextComponentRandom,2,
func_78743_b,clickBlock,0,
func_78744_a,clickBlockCreative,0,
func_78745_b,flipPlayer,0,
func_78746_a,setGameType,0,
func_78747_a,enableEverythingIsScrewedUpMode,0,
func_78748_a,setPlayerCapabilities,0,
func_78749_i,extendedReach,0,
func_78750_j,syncCurrentPlayItem,0,
func_78751_a,onPlayerDestroyBlock,0,
func_78752_a,sendPacketDropItem,0,
func_78753_a,windowClick,0,
func_78755_b,shouldDrawHUD,0,
func_78756_a,sendEnchantPacket,0,
func_78757_d,getBlockReachDistance,0,
func_78758_h,isInCreativeMode,0,
func_78759_c,onPlayerDamageBlock,0,
func_78760_a,onPlayerRightClick,0,
func_78761_a,sendSlotPacket,0,
func_78762_g,isNotCreative,0,
func_78763_f,gameIsSurvivalOrAdventure,0,
func_78764_a,attackEntity,0,
func_78765_e,updateController,0,
func_78766_c,onStoppedUsingItem,0,
func_78767_c,resetBlockRemoving,0,
func_78768_b,interactWithEntitySendPacket,0,
func_78769_a,sendUseItem,0,
func_78784_a,setTextureOffset,0,
func_78785_a,render,0,
func_78786_a,addBox,0,
func_78787_b,setTextureSize,0,
func_78788_d,compileDisplayList,0,
func_78789_a,addBox,0,
func_78790_a,addBox,0,
func_78791_b,renderWithRotation,0,
func_78792_a,addChild,0,
func_78793_a,setRotationPoint,0,
func_78794_c,postRender,0,
func_78815_a,getRandomComponent,2,
func_78817_b,getNextMineShaftComponent,2,
func_78836_a,getNBTCompound,0,
func_78837_a,getServerDataFromNBTCompound,0,
func_78849_a,addServerData,0,
func_78850_a,getServerData,0,
func_78851_b,removeServerData,0,
func_78853_a,loadServerList,0,
func_78855_b,saveServerList,0,
func_78856_c,countServers,0,
func_78857_a,swapServers,0,
func_78861_a,getIP,0,
func_78862_a,parseIntWithDefault,0,
func_78863_b,getServerAddress,0,
func_78864_b,getPort,0,
func_78867_a,addBlockHitEffects,0,
func_78868_a,updateEffects,0,
func_78869_b,getStatistics,0,
func_78870_a,clearEffects,0,
func_78872_b,renderLitParticles,0,
func_78873_a,addEffect,0,
func_78874_a,renderParticles,0,
func_78879_f,getCenterY,2,
func_78880_d,getZSize,2,
func_78881_e,getCenterX,2,
func_78882_c,getYSize,2,
func_78883_b,getXSize,2,
func_78884_a,intersectsWith,2,
func_78885_a,intersectsWith,2,
func_78886_a,offset,2,
func_78887_a,getNewBoundingBox,2,
func_78888_b,expandTo,2,
func_78889_a,getComponentToAddBoundingBox,2,
func_78890_b,isVecInside,2,
func_78891_g,getCenterZ,2,
func_78898_a,updatePlayerMoveState,0,
func_78904_d,callOcclusionQueryList,0,
func_78905_g,setupGLTranslation,0,
func_78906_e,skipAllRenderPasses,0,
func_78908_a,updateInFrustum,0,
func_78909_a,getGLCallListForPass,0,
func_78910_b,setDontDraw,0,
func_78911_c,stopRendering,0,
func_78912_a,distanceToEntitySquared,0,
func_78913_a,setPosition,0,
func_78914_f,markDirty,0,
func_80003_ah,getPlayerUsageSnooper,0,
func_80006_f,getUniqueID,0,
func_80007_l,getDimensionName,2,
func_82114_b,getCommandSenderPosition,2,
func_82141_a,copyDataFrom,2,
func_82142_c,setInvisible,2,
func_82143_as,getMaxFallHeight,2,
func_82145_z,getMaxInPortalTime,2,
func_82147_ab,getPortalCooldown,2,
func_82148_at,getTeleportDirection,2,
func_82149_j,copyLocationAndAnglesFrom,2,
func_82150_aj,isInvisible,2,
func_82159_b,getArmorPosition,2,
func_82160_b,dropEquipment,2,
func_82161_a,getArmorItemForSlot,2,
func_82162_bC,enchantEquipment,2,
func_82164_bB,addRandomArmor,2,
func_82165_m,isPotionActive,2,
func_82166_i,getArmSwingAnimationEnd,2,
func_82167_n,collideWithEntity,2,
func_82168_bl,updateArmSwingProgress,2,
func_82169_q,getCurrentArmor,2,
func_82170_o,removePotionEffect,2,
func_82171_bF,canBeSteered,2,
func_82183_n,getAIControlledByPlayer,2,
func_82185_r,setCollarColor,2,
func_82186_bH,getCollarColor,2,
func_82187_q,setLookingForHome,2,
func_82188_j,adjustProbability,2,
func_82196_d,attackEntityWithRangedAttack,2,
func_82197_f,setAggressive,2,
func_82198_m,getAggressive,2,
func_82201_a,setSkeletonType,2,
func_82202_m,getSkeletonType,2,
func_82203_t,getWatchedTargetId,2,
func_82205_o,isArmored,2,
func_82209_a,launchWitherSkullToCoords,2,
func_82212_n,getInvulTime,2,
func_82215_s,setInvulTime,2,
func_82216_a,launchWitherSkullToEntity,2,
func_82227_f,setChild,2,
func_82228_a,startConversion,2,
func_82229_g,setVillager,2,
func_82230_o,isConverting,2,
func_82231_m,isVillager,2,
func_82232_p,convertToVillager,2,
func_82233_q,getConversionTimeBoost,2,
func_82235_h,getIsBatHanging,2,
func_82236_f,setIsBatHanging,2,
func_82238_cc,getHideCape,0,
func_82239_b,setHideCape,2,
func_82241_s,getHideCape,0,
func_82242_a,addExperienceLevel,2,
func_82243_bO,getArmorVisibility,2,
func_82244_d,displayGUIAnvil,2,
func_82245_bX,isSpawnForced,2,
func_82246_f,isCurrentToolAdventureModeExempt,2,
func_82247_a,canPlayerEdit,2,
func_82328_a,setDirection,2,
func_82329_d,getWidthPixels,2,
func_82330_g,getHeightPixels,2,
func_82333_j,getRotation,2,
func_82334_a,setDisplayedItem,2,
func_82335_i,getDisplayedItem,2,
func_82336_g,setItemRotation,2,
func_82338_g,setAlphaF,0,
func_82340_a,setPotionDamage,2,
func_82341_c,getMotionFactor,2,
func_82342_d,isInvulnerable,2,
func_82343_e,setInvulnerable,2,
func_82356_Z,isCommandBlockEnabled,2,
func_82357_ak,getSpawnProtectionSize,2,
func_82358_a,isUsernameIndex,2,
func_82359_c,getPlayer,2,
func_82360_a,getStringFromNthArg,2,
func_82362_a,getRequiredPermissionLevel,2,
func_82363_b,parseDouble,2,
func_82366_d,getGameRules,2,
func_82370_a,getUsernameIndex,2,
func_82371_e,getDistanceSquaredToChunkCoordinates,2,
func_82372_a,getMovementDirection,2,
func_82375_f,getDefaultMinimumLevel,2,
func_82376_e,getDefaultMaximumLevel,2,
func_82377_a,matchesMultiplePlayers,2,
func_82378_b,hasArguments,2,
func_82379_d,getDefaultMaximumRange,2,
func_82380_c,matchPlayers,2,
func_82381_h,getArgumentMap,2,
func_82382_g,getDefaultCount,2,
func_82383_a,hasTheseArguments,2,
func_82384_c,getDefaultMinimumRange,2,
func_82386_a,matchOnePlayer,2,
func_82403_a,renderFrameItemAsBlock,0,
func_82406_b,renderItemAndEffectIntoGUI,0,
func_82441_a,renderFirstPersonArm,0,
func_82448_a,transferEntityToWorld,2,
func_82449_a,findPlayers,2,
func_82482_a,dispense,2,
func_82485_a,playDispenseSound,2,
func_82486_a,doDispense,2,
func_82487_b,dispenseStack,2,
func_82489_a,spawnDispenseParticles,2,
func_82499_a,getProjectileEntity,2,
func_82565_a,canEntityStandAt,2,
func_82571_y,getGeneratorOptions,2,
func_82572_b,incrementTotalWorldTime,2,
func_82573_f,getWorldTotalTime,2,
func_82574_x,getGameRulesInstance,2,
func_82580_o,removeTag,2,
func_82581_a,createCrashReport,2,
func_82582_d,hasNoTags,2,
func_82594_a,getObject,2,
func_82595_a,putObject,2,
func_82599_e,getFrontOffsetZ,2,
func_82600_a,getFront,2,
func_82601_c,getFrontOffsetX,2,
func_82615_a,getX,2,
func_82616_c,getZ,2,
func_82617_b,getY,2,
func_82618_k,getWorld,2,
func_82620_h,getBlockMetadata,2,
func_82621_f,getZInt,2,
func_82622_e,getYInt,2,
func_82623_d,getXInt,2,
func_82632_g,boostSpeed,2,
func_82633_h,isControlledByPlayer,2,
func_82634_f,isSpeedBoosted,2,
func_82644_b,getWorldFeatures,2,
func_82647_a,setBiome,2,
func_82648_a,getBiome,2,
func_82649_e,getDefaultFlatGenerator,2,
func_82650_c,getFlatLayers,2,
func_82651_a,createFlatGeneratorFromString,2,
func_82656_d,getMinY,2,
func_82657_a,getLayerCount,2,
func_82658_c,getFillBlockMeta,2,
func_82660_d,setMinY,2,
func_82667_a,getScatteredFeatureSpawnList,2,
func_82683_b,setDefaultPlayerReputation,2,
func_82684_a,getReputationForPlayer,2,
func_82686_i,isMatingSeason,2,
func_82687_d,isPlayerReputationTooLow,2,
func_82688_a,setReputationForPlayer,2,
func_82689_b,writeVillageDataToNBT,2,
func_82690_a,readVillageDataFromNBT,2,
func_82692_h,endMatingSeason,2,
func_82695_e,recreateStructures,2,
func_82704_a,isEntityApplicable,2,
func_82705_e,getAnimal,2,
func_82708_h,setObjectWatched,2,
func_82709_a,addObjectByDataType,2,
func_82710_f,getWatchableObjectItemStack,2,
func_82712_a,parseDoubleWithDefault,2,
func_82713_a,parseDoubleWithDefaultAndMax,2,
func_82714_a,parseIntWithDefaultAndMax,2,
func_82715_a,parseIntWithDefault,2,
func_82716_a,getRandomDoubleInRange,2,
func_82719_a,writeCustomPotionEffectToNBT,2,
func_82720_e,getIsAmbient,2,
func_82721_a,setSplashPotion,2,
func_82722_b,readCustomPotionEffectFromNBT,2,
func_82725_o,isMagicDamage,2,
func_82726_p,setMagicDamage,2,
func_82733_a,selectEntitiesWithinAABB,2,
func_82734_g,getChunkHeightMapMinimum,2,
func_82736_K,getGameRules,2,
func_82737_E,getTotalWorldTime,2,
func_82739_e,playBroadcastSound,2,
func_82742_i,resetUpdateEntityTick,2,
func_82743_f,getCreationCloudUpdateTick,0,
func_82744_b,setCloudUpdateTick,0,
func_82746_a,broadcastSound,2,
func_82747_f,getWorldTypeID,2,
func_82750_a,setWorldName,2,
func_82752_c,isAdventure,2,
func_82753_a,setPriority,2,
func_82756_a,getGameRuleStringValue,2,
func_82757_a,setValue,2,
func_82758_b,getGameRuleBooleanValue,2,
func_82763_b,getRules,2,
func_82764_b,setOrCreateGameRule,2,
func_82765_e,hasRule,2,
func_82766_b,getGameRuleBooleanValue,2,
func_82767_a,getGameRuleStringValue,2,
func_82768_a,readGameRulesFromNBT,2,
func_82769_a,addGameRule,2,
func_82770_a,writeGameRulesToNBT,2,
func_82781_a,getEnchantments,2,
func_82782_a,setEnchantments,2,
func_82784_g,isRecipeDisabled,2,
func_82787_a,findMatchingRecipe,2,
func_82788_x,canItemEditBlocks,2,
func_82789_a,getIsRepairable,2,
func_82790_a,getColorFromItemStack,0,
func_82810_a,createHangingEntity,2,
func_82812_d,getArmorMaterial,2,
func_82814_b,getColor,2,
func_82815_c,removeColor,2,
func_82816_b_,hasColor,2,
func_82824_a,setBossStatus,0,
func_82829_a,renderCloudsCheck,0,
func_82830_a,getNightVisionBrightness,0,
func_82833_r,getDisplayName,2,
func_82835_x,canEditBlocks,2,
func_82836_z,getItemFrame,2,
func_82837_s,hasDisplayName,2,
func_82838_A,getRepairCost,2,
func_82839_y,isOnItemFrame,2,
func_82840_a,getTooltip,0,
func_82841_c,setRepairCost,2,
func_82842_a,setItemFrame,2,
func_82846_b,transferStackInSlot,2,
func_82847_b,removeCraftingFromCrafters,0,
func_82848_d,updateRepairOutput,2,
func_82850_a,updateItemName,2,
func_82869_a,canTakeStack,2,
func_82870_a,onPickupFromSlot,2,
